id_season,team_id,season_name,country,championship_name,team_code,team_logo,attacking_overall__played,attacking_overall__goals,attacking_overall__xg,attacking_overall__goals_vs_xg,attacking_overall__shots,attacking_overall__sot,attacking_overall__conv_pct,attacking_overall__xg_per_shot,attacking_set_pieces__goals,attacking_set_pieces__shots,attacking_set_pieces__xg,attacking_set_pieces__goal_pct,attacking_set_pieces__shot_pct,attacking_set_pieces__xg_pct,attacking_misc__touches_in_box,attacking_misc__hit_post,attacking_misc__offsides,attacking_misc__penalties__total,attacking_misc__penalties__goals,attacking_misc__free_kicks__total,attacking_misc__free_kicks__goals,attacking_misc__headers__total,attacking_misc__headers__goals,attacking_misc__fast_breaks__total,attacking_misc__fast_breaks__goals,passing__avg_poss,passing__all_passes__pct,passing__final_third_passes__successful,passing__final_third_passes__pct,passing__pass_direction__fwd,passing__pass_direction__bwd,passing__pass_direction__left,passing__pass_direction__right,passing__crosses__total,passing__crosses__successful,passing__crosses__pct,passing__through_balls,pressing__pressed_seqs,pressing__ppda,pressing__start_distance_m,pressing__total,pressing__high_turnovers__shot_ending,pressing__high_turnovers__goal_ending,pressing__high_turnovers__pct_end_in_shot,sequences__ten_plus_passes,sequences__direct_speed,sequences__passes_per_seq,sequences__sequence_time,sequences__build_ups__total,sequences__build_ups__goals,sequences__direct_attacks__total,sequences__direct_attacks__goals,misc.__subs_used,misc.__subs_goals,misc.__errors_lead_to_shot,misc.__errors_lead_to_goal,misc.__fouled,misc.__yellows,misc.__reds,misc.__pens_won,misc.__fouls,misc.__opp_yellows,misc.__opp_reds,misc.__pens_conceded,defending_overall__goals,defending_overall__xg,defending_overall__goals_vs_xg,defending_overall__shots,defending_overall__sot,defending_overall__conv_pct,defending_overall__xg_per_shot,defending_overall__shots_in_box_pct,defending_overall__goals_in_box_pct,defending_set_pieces__goals,defending_set_pieces__shots,defending_set_pieces__xg,defending_set_pieces__goal_pct,defending_set_pieces__shot_pct,defending_set_pieces__xg_pct,defending_defensive_actions__avg_poss,defending_defensive_actions__tackles,defending_defensive_actions__interceptions,defending_defensive_actions__recoveries,defending_defensive_actions__blocks,defending_defensive_actions__clearances,defending_defensive_actions__ground_duels_won,defending_defensive_actions__aerial_duels_won,defending_misc__touches_in_box,defending_misc__hit_post,defending_misc__offsides,defending_misc__penalties__total,defending_misc__penalties__goals,defending_misc__free_kicks__total,defending_misc__free_kicks__goals,defending_misc__headers__total,defending_misc__headers__goals,defending_misc__fast_breaks__total,defending_misc__fast_breaks__goals,% Estimated,Annual Wages,Weekly Wages
2,387,2025/26,Allemagne,Bundesliga,Köln,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=8q1ul09cygzswb7tb456bmifv,5,2.0,1.58,0.42,14.4,5.0,13.89,0.11,0.2,4.8,0.39,10.0,33.33,24.49,25.4,0.0,1.2,0.0,0.0,0.2,0.0,2.0,0.4,0.8,0.2,45.7,81.8,72.2,66.1,34.3,15.7,27.6,22.4,11.4,3.8,33.3,0.8,7.8,18.1,41.3,3.8,0.2,0.0,5.26,12.8,1.66,3.61,9.75,3.6,0.4,0.6,0.2,5.0,0.4,0.4,0.0,10.0,2.0,0.0,0.0,10.2,1.2,0.2,0.2,1.8,1.82,-0.02,15.6,4.6,11.54,0.12,70.51,77.78,1.0,6.2,0.6,55.56,39.74,33.04,45.7,10,7,35,5,37,48.2,49.7,32.6,0.2,2.2,0.2,0.2,0.4,0.4,3.2,0.4,0.4,0.0,100%,16650000.0,320192.0
2,810,2025/26,Allemagne,Bundesliga,Mainz 05,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=1c7qokc1j5z50cjj4tcu32haa,5,1.0,1.47,-0.47,13.8,2.6,7.25,0.11,0.0,4.2,0.22,0.0,30.43,15.23,32.6,0.8,3.2,0.2,0.2,0.0,0.0,2.6,0.0,0.2,0.2,51.2,76.7,104.6,65.7,40.0,15.2,20.9,24.0,21.4,4.4,20.6,0.4,14.6,9.7,45.7,10.2,1.2,0.4,11.77,5.4,1.86,2.91,7.15,1.2,0.0,1.4,0.2,4.8,0.0,0.0,0.0,11.8,1.6,0.6,0.2,10.8,1.0,0.2,0.0,1.2,1.26,-0.06,14.0,3.4,8.57,0.09,64.29,83.33,0.2,5.4,0.36,16.67,38.57,28.53,51.2,13,9,46,5,25,52.5,54.0,20.0,0.6,1.0,0.0,0.0,1.0,0.0,2.6,0.2,1.4,0.4,100%,24230000.0,465962.0
2,816,2025/26,Allemagne,Bundesliga,Union Berlin,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=a8d2gb2nag8fy0itbuxmcibh2,5,1.6,1.42,0.18,12.4,3.8,12.9,0.11,0.4,7.0,0.62,25.0,56.45,43.69,19.6,0.2,2.2,0.2,0.0,0.2,0.0,3.4,0.0,1.2,0.4,31.7,70.2,42.8,52.2,44.8,14.4,20.3,20.6,11.4,2.6,22.8,0.8,9.0,19.5,38.4,4.4,0.6,0.0,13.64,2.0,1.93,2.27,5.87,0.4,0.0,1.0,0.4,4.4,0.0,0.4,0.2,12.8,1.6,0.2,0.2,13.4,2.0,0.2,0.6,2.2,2.0,0.2,15.2,7.2,14.47,0.13,68.42,90.91,0.2,4.4,0.37,9.09,28.95,18.37,31.7,14,8,44,4,36,49.2,43.7,28.8,0.0,1.4,0.6,0.6,0.0,0.0,3.2,0.2,1.4,0.2,100%,16420000.0,315769.0
2,164,2025/26,Allemagne,Bundesliga,Leverkusen,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=7ad69ngbpjuyzv96drf8d9sn2,5,2.0,1.42,0.58,10.6,5.4,18.87,0.13,0.8,3.4,0.42,40.0,32.08,29.68,19.0,0.2,1.4,0.4,0.4,0.8,0.4,1.8,0.2,1.2,0.2,53.3,86.4,84.6,75.4,28.7,18.8,26.0,26.6,7.4,0.6,8.1,1.2,10.6,14.7,42.8,6.4,0.6,0.2,9.38,16.2,1.42,4.47,12.16,2.2,0.2,1.0,0.0,4.4,0.2,0.8,0.4,12.8,2.8,0.4,0.4,10.2,3.4,0.2,0.2,1.6,1.06,0.54,12.2,5.0,13.11,0.09,62.3,75.0,0.8,4.0,0.3,50.0,32.79,27.88,53.3,14,7,44,2,20,53.0,58.9,22.2,0.6,1.4,0.2,0.2,0.2,0.0,2.8,0.2,0.6,0.2,92%,49490000.0,951731.0
2,169,2025/26,Allemagne,Bundesliga,Stuttgart,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3dwlvz6cl4lcavvrg0y2dycrt,5,1.4,1.42,-0.02,14.6,5.2,9.59,0.1,0.2,4.2,0.32,14.29,28.77,22.45,26.2,0.6,1.6,0.4,0.2,0.0,0.0,3.0,0.2,0.6,0.0,58.5,86.6,100.6,74.2,30.3,14.9,28.5,26.3,15.0,5.0,33.3,1.6,10.8,12.0,40.2,5.0,1.0,0.2,20.0,13.6,1.93,4.3,11.29,2.4,0.0,2.2,0.2,4.8,0.4,0.4,0.0,13.2,1.8,0.0,0.4,10.8,1.8,0.2,0.2,1.2,1.15,0.05,12.2,4.6,9.84,0.09,77.05,83.33,0.0,4.6,0.26,0.0,37.7,22.43,58.5,13,9,43,4,30,51.3,52.1,22.6,0.2,2.0,0.2,0.2,0.2,0.0,2.0,0.0,1.2,0.2,88%,36880000.0,709231.0
2,683,2025/26,Allemagne,Bundesliga,Gladbach,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=go76xxm0xyfgqt1h6tcrtimm,5,1.0,1.38,-0.38,15.0,5.6,6.67,0.09,0.8,5.2,0.64,80.0,34.67,46.57,26.2,0.2,2.4,0.0,0.0,0.4,0.0,5.0,0.8,0.4,0.0,48.4,84.7,86.0,72.4,32.9,15.1,24.7,27.3,16.6,4.0,24.1,1.2,10.2,13.0,43.6,6.8,1.2,0.0,17.65,11.6,1.9,3.78,10.0,2.6,0.2,1.0,0.0,5.0,0.6,0.2,0.0,8.2,2.0,0.0,0.0,12.8,2.0,0.0,0.2,2.4,1.52,0.88,13.2,6.0,18.18,0.12,65.15,100.0,0.8,3.2,0.45,33.33,24.24,29.72,48.4,19,10,49,3,25,46.8,52.2,26.6,0.2,2.0,0.2,0.2,0.0,0.0,1.8,0.4,1.2,0.2,92%,31320000.0,602308.0
2,171,2025/26,Allemagne,Bundesliga,Werder Bremen,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=cu0eztmjcsbydyp53aleznorw,5,1.6,1.37,0.23,11.0,5.0,14.55,0.12,0.2,2.4,0.15,12.5,21.82,10.83,19.2,0.4,1.6,0.6,0.4,0.4,0.0,1.2,0.0,0.8,0.4,47.8,82.5,72.4,68.2,30.5,16.8,25.8,26.9,8.2,2.6,31.7,0.4,9.0,16.9,41.3,7.2,0.4,0.0,5.56,8.6,1.69,3.7,9.3,1.8,0.0,1.6,0.4,4.6,0.4,1.0,0.4,8.8,2.0,0.2,0.6,8.2,1.8,0.0,0.6,2.8,2.44,0.36,16.6,6.0,16.87,0.15,66.27,92.86,0.2,4.0,0.42,7.14,24.1,17.21,47.8,18,8,48,5,27,49.5,46.8,32.2,0.6,1.0,0.6,0.6,0.8,0.0,2.6,0.2,1.2,0.2,88%,27480000.0,528462.0
2,680,2025/26,Allemagne,Bundesliga,St. Pauli,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=85jtaw5dcxxx1yp8te6axh3p8,5,1.6,1.29,0.31,12.6,5.6,12.7,0.1,0.8,2.6,0.17,50.0,20.63,13.03,23.2,0.2,1.6,0.4,0.2,0.4,0.2,0.6,0.2,2.0,0.0,51.0,80.7,90.2,65.8,37.5,15.3,22.9,24.3,15.2,2.0,13.2,2.0,11.8,12.8,42.8,7.8,1.4,0.2,17.95,9.0,1.89,3.4,7.69,2.0,0.2,1.8,0.2,4.6,0.0,0.4,0.2,12.0,2.2,0.0,0.4,13.6,2.6,0.4,0.4,1.6,1.1,0.5,9.0,5.2,17.78,0.12,66.67,100.0,0.4,2.0,0.11,25.0,22.22,9.88,51.0,19,7,49,2,18,51.5,37.8,16.4,0.0,1.8,0.4,0.0,0.4,0.0,1.8,0.4,0.8,0.0,95%,10500000.0,201923.0
2,2891,2025/26,Allemagne,Bundesliga,Heidenheim,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3xcg7xikgrn2x8oa65sopb2is,5,0.8,1.27,-0.47,9.8,3.8,8.16,0.13,0.4,4.0,0.54,50.0,40.82,42.56,16.8,0.0,1.8,0.0,0.0,0.4,0.2,1.6,0.0,1.0,0.2,41.2,77.1,56.8,59.9,36.0,13.8,24.6,25.7,10.4,2.6,25.0,1.0,7.8,16.3,36.2,4.6,0.8,0.0,17.39,5.0,1.94,2.86,7.56,0.6,0.2,1.0,0.2,5.0,0.2,1.4,0.0,12.4,2.2,0.2,0.0,10.6,3.8,0.0,0.2,2.0,2.13,-0.13,16.2,5.8,12.35,0.13,71.6,90.0,0.2,3.6,0.45,10.0,22.22,21.36,41.2,15,10,45,3,27,49.8,40.3,28.0,0.4,1.2,0.2,0.2,0.6,0.0,2.2,0.4,0.6,0.0,100%,14550000.0,279808.0
2,161,2025/26,Allemagne,Bundesliga,Hamburger SV,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=75xi6hloabmnjn2kzgj1g8h1s,5,0.4,0.95,-0.55,11.8,4.2,3.39,0.08,0.2,3.0,0.32,50.0,25.42,33.22,19.8,0.2,2.2,0.0,0.0,0.6,0.0,2.0,0.0,1.0,0.0,46.3,84.4,54.4,69.4,29.9,14.6,28.3,27.1,10.4,2.0,19.2,2.2,6.6,17.0,38.2,4.4,0.8,0.0,18.18,10.6,1.75,3.64,10.95,0.8,0.0,1.8,0.0,5.0,0.0,0.6,0.0,12.8,2.2,0.4,0.0,13.2,2.0,0.0,0.4,1.6,1.9,-0.3,17.4,6.4,9.2,0.11,63.22,87.5,0.6,5.4,0.45,37.5,31.03,23.72,46.3,12,6,41,5,35,48.7,58.6,29.2,0.0,1.4,0.4,0.2,0.4,0.0,3.0,0.0,1.2,0.2,93%,22220000.0,427308.0
2,1772,2025/26,Allemagne,Bundesliga,Augsburg,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=ex3psl8e3ajeypwjy4xfltpx6,5,1.6,0.91,0.69,12.0,4.0,13.33,0.08,0.4,3.6,0.2,25.0,30.0,22.26,20.4,0.2,2.8,0.0,0.0,0.4,0.0,2.4,0.4,0.6,0.2,47.6,80.1,67.0,64.9,37.7,14.8,23.8,23.7,14.0,3.8,27.1,0.4,11.4,11.5,42.4,6.4,0.6,0.0,9.38,5.6,1.84,3.06,8.22,0.8,0.0,1.6,0.2,4.6,0.4,1.4,0.6,11.6,3.8,0.0,0.0,14.2,2.0,0.2,0.4,2.4,2.51,-0.11,14.4,6.0,16.67,0.17,76.39,83.33,0.4,3.8,0.36,16.67,26.39,14.19,47.6,16,11,51,3,36,46.6,50.3,29.8,0.0,2.0,0.4,0.2,0.4,0.2,1.2,0.2,1.6,0.4,100%,21560000.0,414615.0
3,178,2025/26,Espagne,LaLiga,Barcelona,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=agh9ifb2mw3ivjusgedj7c3fe,7,3.0,2.31,0.69,20.86,8.57,14.38,0.11,0.86,5.14,0.37,28.57,24.66,16.15,39.71,1.14,2.29,0.14,0.14,0.86,0.0,2.29,0.71,0.71,0.14,72.4,90.0,202.43,83.9,26.0,14.7,28.4,30.9,10.43,2.43,23.3,2.43,13.14,8.3,42.6,6.86,1.0,0.14,14.58,22.71,1.73,5.13,13.92,6.43,0.29,1.71,0.14,4.86,0.71,0.29,0.14,11.29,0.86,0.0,0.14,8.57,2.43,0.29,0.14,0.71,0.95,-0.24,6.14,2.86,11.63,0.15,81.4,80.0,0.14,1.86,0.14,20.0,30.23,14.47,72.4,15,6,47,1,18,51.5,63.2,12.57,0.14,4.57,0.14,0.14,0.14,0.0,1.14,0.0,0.86,0.14,33%,218220000.0,4196538.0
3,186,2025/26,Espagne,LaLiga,Real Madrid,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3kq9cckrnlogidldtdie2fkbl,7,2.29,2.05,0.23,17.57,6.43,13.01,0.12,0.14,3.43,0.32,6.25,19.51,15.69,34.14,0.57,1.57,0.29,0.29,0.43,0.0,1.71,0.14,1.14,0.57,61.1,90.0,185.29,83.9,26.9,16.3,28.6,28.2,9.0,1.86,20.6,1.29,11.0,10.8,44.0,8.14,2.29,0.71,28.07,20.29,1.63,5.25,14.48,6.0,0.43,3.29,0.29,4.86,0.14,0.57,0.14,13.57,1.71,0.14,0.29,9.14,1.43,0.14,0.29,1.14,1.24,-0.1,10.29,3.14,11.11,0.12,68.06,87.5,0.57,3.57,0.39,50.0,34.72,31.44,61.1,16,7,47,5,18,56.0,53.0,18.0,0.29,0.57,0.29,0.29,0.29,0.14,2.29,0.57,0.71,0.0,43%,292280000.0,5620769.0
3,175,2025/26,Espagne,LaLiga,Atlético Madrid,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4ku8o6uf87yd8iecdalipo6wd,7,2.0,1.87,0.13,13.71,5.86,14.58,0.14,0.57,3.43,0.22,28.57,25.0,11.84,30.29,0.71,1.57,0.29,0.14,0.57,0.29,2.86,0.43,1.14,0.43,56.4,86.7,131.57,78.7,29.8,17.0,26.8,26.4,17.14,4.57,26.7,2.14,11.43,12.3,45.1,8.0,0.71,0.14,8.93,15.43,1.64,4.47,11.74,4.57,0.14,0.86,0.14,5.0,0.29,0.71,0.29,11.57,2.29,0.14,0.29,11.0,3.0,0.0,0.14,1.29,0.95,0.34,7.29,2.57,17.65,0.13,58.82,88.89,0.14,2.57,0.24,11.11,35.29,25.48,56.4,14,8,48,1,17,50.2,46.5,14.0,0.14,0.43,0.14,0.14,0.29,0.0,2.0,0.29,0.43,0.43,67%,108065000.0,2078173.0
3,449,2025/26,Espagne,LaLiga,Villarreal,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=74mcjsm72vr3l9pw2i4qfjchj,7,1.86,1.81,0.05,16.0,5.57,11.61,0.11,0.29,4.14,0.31,15.38,25.89,17.22,31.14,0.29,2.14,0.0,0.0,0.14,0.0,2.29,0.43,1.57,0.29,48.2,86.6,116.29,78.3,28.2,13.9,28.5,29.3,13.14,3.0,22.8,1.86,11.43,13.8,42.8,7.43,1.29,0.14,17.31,12.43,1.95,3.9,10.39,3.29,0.14,2.29,0.29,5.0,0.29,0.86,0.14,10.86,2.0,0.0,0.0,10.14,1.14,0.29,0.29,0.71,1.04,-0.32,9.43,2.86,7.58,0.11,65.15,100.0,0.0,2.86,0.29,0.0,30.3,28.48,48.2,18,9,46,3,19,52.5,45.4,18.86,0.14,0.43,0.29,0.14,0.29,0.0,1.71,0.29,0.14,0.14,88%,34530000.0,664038.0
3,177,2025/26,Espagne,LaLiga,Espanyol,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=c8llrezkm3b3op4afrou6b487,7,1.43,1.62,-0.19,13.0,4.43,10.99,0.13,0.43,3.71,0.51,30.0,28.57,31.68,17.86,0.29,1.29,0.29,0.29,0.43,0.0,3.43,0.57,0.57,0.14,40.5,79.7,62.57,64.0,36.1,16.1,22.5,25.3,14.57,3.86,26.5,1.14,8.71,14.1,40.9,5.29,1.29,0.0,24.32,6.57,2.0,3.12,8.42,1.0,0.0,1.14,0.0,5.0,0.43,0.29,0.14,11.57,1.57,0.14,0.29,12.43,2.14,0.0,0.14,1.29,1.26,0.03,13.86,4.86,9.28,0.09,63.92,66.67,0.29,3.57,0.17,22.22,25.77,13.14,40.5,15,7,44,4,24,46.5,43.9,25.43,0.43,1.43,0.14,0.14,0.43,0.14,2.57,0.29,0.57,0.14,94%,9400000.0,180769.0
3,184,2025/26,Espagne,LaLiga,Rayo Vallecano,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3budh3j9xivsid3ptm8ptpy4k,7,1.0,1.6,-0.6,13.57,4.57,7.37,0.12,0.14,3.86,0.25,14.29,28.42,15.57,21.0,0.29,2.71,0.14,0.14,0.57,0.0,2.14,0.0,0.86,0.14,54.9,83.6,88.29,68.2,32.7,16.5,25.1,25.7,17.29,3.14,18.2,1.86,9.29,10.8,42.4,7.57,1.43,0.14,18.87,10.29,1.86,3.64,9.58,1.57,0.0,1.57,0.0,5.0,0.29,0.57,0.0,9.57,2.86,0.14,0.14,11.29,1.43,0.14,0.29,1.43,1.51,-0.08,10.29,4.29,13.89,0.15,65.28,80.0,0.14,2.43,0.17,10.0,23.61,11.17,54.9,17,9,54,3,19,50.3,40.9,22.43,0.14,1.0,0.29,0.29,0.14,0.0,1.29,0.0,0.57,0.29,95%,13060000.0,251154.0
3,855,2025/26,Espagne,LaLiga,Levante,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4grc9qgcvusllap8h5j6gc5h5,7,1.57,1.45,0.12,9.57,3.29,16.42,0.15,0.14,2.29,0.22,9.09,23.88,15.02,17.14,0.57,2.14,0.14,0.14,0.43,0.14,2.14,0.29,1.14,0.14,38.6,77.7,54.71,61.5,37.8,14.4,23.1,24.8,8.43,3.43,40.7,2.0,10.71,14.0,38.3,4.29,0.71,0.29,16.67,6.57,1.84,2.89,7.38,1.29,0.29,1.71,0.14,5.0,0.14,0.57,0.14,10.71,2.43,0.0,0.14,14.43,1.57,0.29,0.14,2.0,1.64,0.36,18.14,6.14,11.02,0.09,66.14,85.71,0.71,5.14,0.31,35.71,28.35,18.83,38.6,18,6,41,5,30,46.4,49.5,32.0,0.43,0.86,0.14,0.14,0.29,0.0,2.71,0.29,1.0,0.29,95%,10440000.0,200769.0
3,174,2025/26,Espagne,LaLiga,Athletic Club,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3czravw89omgc9o4s0w3l1bg5,7,1.0,1.43,-0.43,13.71,4.29,7.29,0.1,0.14,4.57,0.39,14.29,33.33,27.61,26.86,0.29,0.71,0.29,0.29,0.0,0.0,1.86,0.14,0.14,0.0,53.5,83.0,94.43,68.7,32.3,14.7,26.9,26.2,19.43,3.14,16.2,1.14,19.57,10.4,45.8,10.29,1.43,0.14,13.89,10.14,1.98,3.33,9.04,1.43,0.0,1.14,0.0,5.0,0.29,0.86,0.0,12.86,1.0,0.29,0.29,12.29,2.29,0.0,0.0,1.14,0.84,0.3,9.14,3.43,12.5,0.09,65.63,75.0,0.14,1.86,0.11,12.5,20.31,12.59,53.5,15,8,52,2,17,47.7,49.1,15.86,0.14,4.43,0.0,0.0,0.0,0.0,0.57,0.29,0.86,0.0,83%,59850000.0,1150962.0
3,185,2025/26,Espagne,LaLiga,Betis,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=ah8dala7suqqkj04n2l8xz4zd,7,1.57,1.41,0.16,15.0,4.86,10.48,0.09,0.14,2.57,0.14,9.09,17.14,10.0,25.29,0.71,1.43,0.0,0.0,0.29,0.0,2.14,0.43,1.57,0.0,50.4,85.2,96.57,74.9,32.3,15.2,26.6,25.9,11.0,2.71,24.7,1.29,12.71,12.8,43.4,8.43,2.14,0.14,25.42,12.29,1.88,3.74,10.11,2.14,0.0,1.86,0.0,4.14,0.14,0.71,0.43,14.14,1.57,0.0,0.0,8.57,2.71,0.14,0.0,1.0,0.83,0.17,10.57,3.71,9.46,0.08,66.22,100.0,0.29,2.71,0.19,28.57,25.68,23.34,50.4,18,9,52,3,31,53.3,53.0,21.0,0.0,3.0,0.0,0.0,0.14,0.0,1.71,0.14,0.29,0.0,79%,54200000.0,1042308.0
3,188,2025/26,Espagne,LaLiga,Real Sociedad,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=63f5h8t5e9qm1fqmvfkb23ghh,7,1.0,1.37,-0.37,14.86,4.43,6.73,0.09,0.0,5.29,0.39,0.0,35.58,28.42,25.14,0.29,2.0,0.14,0.14,0.29,0.0,2.71,0.0,0.71,0.14,52.5,83.8,86.71,70.6,33.1,14.3,26.1,26.6,15.29,3.43,22.4,1.71,9.43,11.8,43.1,6.57,2.0,0.14,30.43,11.0,2.05,3.54,9.38,2.71,0.14,1.0,0.0,5.14,0.14,0.71,0.29,8.29,2.43,0.0,0.14,15.14,1.71,0.14,0.14,1.57,1.72,-0.14,15.14,4.71,10.38,0.11,62.26,90.91,0.14,4.0,0.37,9.09,26.42,21.36,52.5,18,5,46,4,23,45.4,48.5,24.57,0.71,1.29,0.14,0.14,0.43,0.0,2.43,0.43,1.57,0.29,100%,34020000.0,654231.0
3,954,2025/26,Espagne,LaLiga,Elche,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4yg9ttzw0m51048doksv8uq5r,7,1.43,1.32,0.11,11.0,4.0,12.99,0.12,0.14,2.0,0.11,10.0,18.18,8.63,20.14,0.29,1.29,0.14,0.0,0.14,0.14,2.43,0.0,0.57,0.29,58.2,87.5,104.0,77.9,31.3,19.2,24.6,24.9,13.43,3.0,22.3,0.71,9.29,11.1,39.0,5.86,1.86,0.0,31.71,15.71,1.66,4.21,11.7,3.29,0.0,1.43,0.14,5.0,0.14,0.86,0.0,16.43,2.0,0.0,0.14,12.29,2.0,0.0,0.0,0.86,1.07,-0.21,10.29,3.14,8.33,0.1,61.11,50.0,0.0,1.86,0.12,0.0,18.06,10.93,58.2,17,9,50,3,21,53.2,38.6,18.57,0.14,1.29,0.0,0.0,0.43,0.0,1.43,0.0,1.14,0.0,100%,13120000.0,252308.0
3,191,2025/26,Espagne,LaLiga,Valencia,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=ba5e91hjacvma2sjvixn00pjo,7,1.29,1.12,0.16,9.29,2.86,13.85,0.12,0.43,2.43,0.28,33.33,26.15,25.25,16.86,0.14,1.29,0.14,0.0,0.0,0.0,1.57,0.43,0.86,0.29,47.0,80.7,58.29,63.9,34.2,14.8,25.5,25.4,11.43,2.14,18.8,1.57,8.29,14.8,38.8,5.0,1.0,0.0,20.0,6.43,1.85,3.33,9.6,1.0,0.0,1.71,0.29,4.86,0.14,0.43,0.29,9.14,1.57,0.14,0.14,10.57,1.14,0.29,0.0,1.71,1.46,0.25,15.14,5.29,11.32,0.1,61.32,83.33,0.43,4.43,0.33,25.0,29.25,22.32,47.0,16,7,42,4,30,50.0,48.0,27.86,0.29,3.29,0.0,0.0,0.71,0.0,1.57,0.43,1.0,0.14,82%,34140000.0,656538.0
3,450,2025/26,Espagne,LaLiga,Osasuna,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=2l0ldgiwsgb8d6y3z0sfgjzyj,7,0.71,1.08,-0.36,9.14,2.86,7.81,0.12,0.0,2.86,0.29,0.0,31.25,26.96,18.57,0.14,0.86,0.14,0.14,0.29,0.0,1.43,0.14,0.86,0.14,42.7,80.2,62.0,65.8,35.8,14.5,25.6,24.1,11.0,2.43,22.1,1.14,9.86,16.5,41.0,6.0,0.29,0.0,4.76,7.14,1.81,3.25,8.84,1.29,0.29,1.57,0.14,4.0,0.14,0.57,0.43,9.57,1.71,0.29,0.14,12.0,1.43,0.14,0.14,1.0,1.23,-0.23,14.43,4.86,6.93,0.09,57.43,71.43,0.0,2.71,0.16,0.0,18.81,12.62,42.7,16,9,51,4,29,48.4,63.9,23.71,0.29,1.14,0.14,0.14,0.14,0.0,2.29,0.14,0.71,0.0,100%,13060000.0,251154.0
3,176,2025/26,Espagne,LaLiga,Celta Vigo,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=6f27yvbqcngegwsg2ozxxdj4,7,0.86,1.05,-0.19,11.57,3.71,7.41,0.09,0.29,3.0,0.19,33.33,25.93,18.21,23.71,0.0,1.57,0.14,0.14,0.14,0.0,1.71,0.14,0.57,0.0,53.0,86.7,106.71,75.1,29.6,13.8,28.2,28.3,10.43,1.86,17.8,3.43,12.43,12.6,41.1,6.86,1.43,0.14,20.83,14.57,1.82,4.54,11.65,2.57,0.14,1.57,0.0,5.0,0.29,0.71,0.14,10.14,1.71,0.0,0.14,11.71,2.14,0.0,0.14,1.29,1.26,0.03,11.71,4.71,10.98,0.11,67.07,100.0,0.14,2.57,0.12,11.11,21.95,9.96,53.0,17,6,45,3,22,48.5,50.5,22.43,0.14,1.43,0.14,0.0,0.14,0.0,2.29,0.14,0.43,0.0,95%,26240000.0,504615.0
