Competition,Squad,#_Pl__std,Age__std,Poss__std,Playing_Time_MP__std,Playing_Time_Starts__std,Playing_Time_Min__std,Playing_Time_90s__std,Performance_Gls__std,Performance_Ast__std,Performance_G+A__std,Performance_G_PK__std,Performance_PK__std,Performance_PKatt__std,Performance_CrdY__std,Performance_CrdR__std,Expected_xG__std,Expected_npxG__std,Expected_xAG__std,Expected_npxG+xAG__std,Progression_PrgC__std,Progression_PrgP__std,Per_90_Minutes_Gls__std,Per_90_Minutes_Ast__std,Per_90_Minutes_G+A__std,Per_90_Minutes_G_PK__std,Per_90_Minutes_G+A_PK__std,Per_90_Minutes_xG__std,Per_90_Minutes_xAG__std,Per_90_Minutes_xG+xAG__std,Per_90_Minutes_npxG__std,Per_90_Minutes_npxG+xAG__std,#_Pl__poss,Poss__poss,90s__poss,Touches_Touches__poss,Touches_Def_Pen__poss,Touches_Def_3rd__poss,Touches_Mid_3rd__poss,Touches_Att_3rd__poss,Touches_Att_Pen__poss,Touches_Live__poss,Take_Ons_Att__poss,Take_Ons_Succ__poss,Take_Ons_Succ%__poss,Take_Ons_Tkld__poss,Take_Ons_Tkld%__poss,Carries_Carries__poss,Carries_TotDist__poss,Carries_PrgDist__poss,Carries_PrgC__poss,Carries_1/3__poss,Carries_CPA__poss,Carries_Mis__poss,Carries_Dis__poss,Receiving_Rec__poss,Receiving_PrgR__poss,#_Pl__keeper,Playing_Time_MP__keeper,Playing_Time_Starts__keeper,Playing_Time_Min__keeper,Playing_Time_90s__keeper,Performance_GA__keeper,Performance_GA90__keeper,Performance_SoTA__keeper,Performance_Saves__keeper,Performance_Save%__keeper,Performance_W__keeper,Performance_D__keeper,Performance_L__keeper,Performance_CS__keeper,Performance_CS%__keeper,Penalty_Kicks_PKatt__keeper,Penalty_Kicks_PKA__keeper,Penalty_Kicks_PKsv__keeper,Penalty_Kicks_PKm__keeper,Penalty_Kicks_Save%__keeper,#_Pl__ptime,Age__ptime,Playing_Time_MP__ptime,Playing_Time_Min__ptime,Playing_Time_Mn/MP__ptime,Playing_Time_Min%__ptime,Playing_Time_90s__ptime,Starts_Starts__ptime,Starts_Mn/Start__ptime,Starts_Compl__ptime,Subs_Subs__ptime,Subs_Mn/Sub__ptime,Subs_unSub__ptime,Team_Success_PPM__ptime,Team_Success_onG__ptime,Team_Success_onGA__ptime,Team_Success_+/___ptime,Team_Success_+/_90__ptime,Team_Success_(xG)_onxG__ptime,Team_Success_(xG)_onxGA__ptime,Team_Success_(xG)_xG+/___ptime,Team_Success_(xG)_xG+/_90__ptime,#_Pl__shoot,90s__shoot,Standard_Gls__shoot,Standard_Sh__shoot,Standard_SoT__shoot,Standard_SoT%__shoot,Standard_Sh/90__shoot,Standard_SoT/90__shoot,Standard_G/Sh__shoot,Standard_G/SoT__shoot,Standard_Dist__shoot,Standard_FK__shoot,Standard_PK__shoot,Standard_PKatt__shoot,Expected_xG__shoot,Expected_npxG__shoot,Expected_npxG/Sh__shoot,Expected_G_xG__shoot,Expected_np:G_xG__shoot,#_Pl__misc,90s__misc,Performance_CrdY__misc,Performance_CrdR__misc,Performance_2CrdY__misc,Performance_Fls__misc,Performance_Fld__misc,Performance_Off__misc,Performance_Crs__misc,Performance_Int__misc,Performance_TklW__misc,Performance_PKwon__misc,Performance_PKcon__misc,Performance_OG__misc,Performance_Recov__misc,Aerial_Duels_Won__misc,Aerial_Duels_Lost__misc,Aerial_Duels_Won%__misc,#_Pl__pass,90s__pass,Total_Cmp__pass,Total_Att__pass,Total_Cmp%__pass,Total_TotDist__pass,Total_PrgDist__pass,Short_Cmp__pass,Short_Att__pass,Short_Cmp%__pass,Medium_Cmp__pass,Medium_Att__pass,Medium_Cmp%__pass,Long_Cmp__pass,Long_Att__pass,Long_Cmp%__pass,Ast__pass,xAG__pass,Expected_xA__pass,Expected_A_xAG__pass,KP__pass,1/3__pass,PPA__pass,CrsPA__pass,PrgP__pass,#_Pl__gca,90s__gca,SCA_SCA__gca,SCA_SCA90__gca,SCA_Types_PassLive__gca,SCA_Types_PassDead__gca,SCA_Types_TO__gca,SCA_Types_Sh__gca,SCA_Types_Fld__gca,SCA_Types_Def__gca,GCA_GCA__gca,GCA_GCA90__gca,GCA_Types_PassLive__gca,GCA_Types_PassDead__gca,GCA_Types_TO__gca,GCA_Types_Sh__gca,GCA_Types_Fld__gca,GCA_Types_Def__gca,#_Pl__def,90s__def,Tackles_Tkl__def,Tackles_TklW__def,Tackles_Def_3rd__def,Tackles_Mid_3rd__def,Tackles_Att_3rd__def,Challenges_Tkl__def,Challenges_Att__def,Challenges_Tkl%__def,Challenges_Lost__def,Blocks_Blocks__def,Blocks_Sh__def,Blocks_Pass__def,Int__def,Tkl+Int__def,Clr__def,Err__def,Weekly Wages,Annual Wages,% Estimated
Premier League,Leeds United,21,26.7,44.0,5,55,450,5.0,4,1,5,3,1,1,6,0,4.2,3.5,2.5,6.0,74,137,0.8,0.2,1.0,0.6,0.8,0.83,0.5,1.33,0.69,1.19,21,44.0,5.0,2745,322,962,1258,563,81,2744,90,29,32.2,46,51.1,1442,7781,4017,74,58,22,67,44,1704,136,2,5,5,450,5.0,7,1.4,17,11,64.7,2,1,2,2,40.0,1,1,0,0,0.0,21,26.7,5,450,90,100,5.0,55,83,33,23,16,22,1.4,4,7,-3,-0.6,4.2,6.6,-2.4,-0.48,21,5.0,4,49,11,22.4,9.8,2.2,0.06,0.27,18.6,2,1,1,4.2,3.5,0.07,-0.2,-0.5,21,5.0,6,0,0,51,61,7,68,42,57,0,1,1,193,64,86,42.7,21,5.0,1714,2172,78.9,29973,10152,777,887,87.6,720,816,88.2,157,335,46.9,1,2.5,2.4,-1.5,30,118,21,4,137,21,5.0,83,16.6,60,4,3,8,2,6,7,1.4,4,0,0,1,1,1,21,5.0,89,57,42,34,13,49,87,56.3,38,45,12,33,42,131,149,1,704609.0,36639688.0,92%
Premier League,Liverpool,21,27.1,62.6,5,55,450,5.0,11,8,19,10,1,1,10,0,6.9,6.2,5.5,11.6,124,228,2.2,1.6,3.8,2.0,3.6,1.38,1.09,2.47,1.23,2.32,21,62.6,5.0,3352,314,1044,1445,891,142,3351,86,42,48.8,34,39.5,1961,10028,5561,124,77,41,75,46,2259,227,1,5,5,450,5.0,5,1.0,9,4,44.4,5,0,0,2,40.0,0,0,0,0,,21,27.1,5,450,90,100,5.0,55,83,33,22,18,23,3.0,11,5,6,1.2,6.9,4.0,2.9,0.58,21,5.0,11,70,23,32.9,14.0,4.6,0.14,0.43,18.4,3,1,1,6.9,6.2,0.09,4.1,3.8,21,5.0,10,0,0,49,54,5,89,32,44,0,0,0,182,102,73,58.3,21,5.0,2283,2763,82.6,38633,13233,1129,1242,90.9,924,1060,87.2,184,347,53.0,8,5.5,4.4,2.5,55,198,56,11,228,21,5.0,126,25.2,105,5,6,7,3,0,20,4.0,17,0,1,1,1,0,21,5.0,68,44,37,20,11,38,71,53.5,33,58,16,42,32,100,161,4,3444757.0,179127359.0,48%
Premier League,Manchester City,22,25.7,52.4,5,55,450,5.0,9,8,17,9,0,0,7,0,9.4,9.4,8.5,17.9,103,181,1.8,1.6,3.4,1.8,3.4,1.87,1.71,3.58,1.87,3.58,22,52.4,5.0,3165,380,1101,1400,686,109,3165,117,52,44.4,51,43.6,1812,9125,4392,103,54,33,80,58,2140,179,2,5,5,450,5.0,5,1.0,20,15,80.0,2,1,2,2,40.0,1,1,0,0,0.0,22,25.7,5,450,90,100,5.0,55,82,32,23,20,22,1.4,9,5,4,0.8,9.4,6.0,3.4,0.67,22,5.0,9,55,20,36.4,11.0,4.0,0.16,0.45,15.1,1,0,0,9.4,9.4,0.17,-0.4,-0.4,22,5.0,7,0,0,46,58,4,50,37,44,0,1,0,199,71,48,59.7,22,5.0,2158,2559,84.3,34632,11603,1136,1222,93.0,830,934,88.9,136,277,49.1,8,8.5,6.4,-0.5,40,141,30,5,181,22,5.0,97,19.4,76,4,10,5,2,0,17,3.4,14,0,3,0,0,0,22,5.0,79,44,38,31,10,38,71,53.5,33,44,11,33,37,116,153,5,4314413.0,224349474.0,60%
Premier League,Manchester Utd,19,26.3,53.2,5,55,450,5.0,4,3,7,3,1,2,5,1,9.7,8.1,6.8,14.9,111,222,0.8,0.6,1.4,0.6,1.2,1.94,1.36,3.3,1.62,2.98,19,53.2,5.0,3041,286,875,1353,839,138,3039,66,27,40.9,31,47.0,1698,8708,4673,111,66,32,70,46,1954,222,1,5,5,450,5.0,8,1.6,16,8,50.0,2,1,2,0,0.0,0,0,0,0,,19,26.3,5,450,90,100,5.0,55,79,32,22,24,23,1.4,6,8,-2,-0.4,9.7,7.3,2.4,0.47,19,5.0,4,79,21,26.6,15.8,4.2,0.04,0.14,16.1,2,1,2,9.7,8.1,0.11,-5.7,-5.1,19,5.0,5,1,1,50,60,9,104,35,62,2,0,0,201,86,91,48.6,19,5.0,1977,2478,79.8,34876,11837,948,1072,88.4,749,880,85.1,223,398,56.0,3,6.8,6.0,-3.8,60,169,53,21,222,19,5.0,145,29.0,104,10,7,14,8,2,7,1.4,4,0,1,1,1,0,19,5.0,99,62,42,43,14,54,83,65.1,29,53,12,41,35,134,104,5,3539865.0,184072961.0,35%
Premier League,Newcastle Utd,21,28.0,51.2,5,55,450,5.0,3,2,5,3,0,0,6,1,4.6,4.6,3.9,8.5,87,215,0.6,0.4,1.0,0.6,1.0,0.92,0.78,1.7,0.92,1.7,21,51.2,5.0,2886,274,913,1215,791,115,2886,85,32,37.6,41,48.2,1671,7952,3973,87,59,27,76,32,1797,212,1,5,5,450,5.0,3,0.6,13,10,76.9,1,3,1,4,80.0,0,0,0,0,,21,28.0,5,450,90,100,5.0,55,83,34,20,18,25,1.2,3,3,0,0.0,4.6,2.5,2.1,0.42,21,5.0,3,54,13,24.1,10.8,2.6,0.06,0.23,19.8,1,0,0,4.6,4.6,0.09,-1.6,-1.6,21,5.0,6,1,0,63,62,4,114,42,33,0,0,0,213,83,64,56.5,21,5.0,1813,2349,77.2,32568,11817,813,951,85.5,793,925,85.7,181,383,47.3,2,3.9,3.5,-1.9,43,155,35,12,215,21,5.0,100,20.0,77,9,5,2,4,3,6,1.2,3,0,1,0,2,0,21,5.0,61,33,30,23,8,32,67,47.8,35,45,11,34,42,103,110,2,1935791.0,100661129.0,70%
Premier League,Nott'ham Forest,22,26.8,55.8,5,55,450,5.0,5,3,8,5,0,0,6,0,4.8,4.8,4.1,8.9,103,223,1.0,0.6,1.6,1.0,1.6,0.95,0.82,1.77,0.95,1.77,22,55.8,5.0,3284,287,933,1487,894,112,3284,81,30,37.0,40,49.4,1803,9198,5164,103,73,26,71,40,2267,221,1,5,5,450,5.0,9,1.8,25,16,72.0,1,2,2,0,0.0,2,2,0,0,0.0,22,26.8,5,450,90,100,5.0,55,83,34,21,18,24,1.0,5,9,-4,-0.8,4.8,7.6,-2.9,-0.57,22,5.0,5,53,18,34.0,10.6,3.6,0.09,0.28,17.5,0,0,0,4.8,4.8,0.09,0.2,0.2,22,5.0,6,0,0,54,50,6,128,43,42,0,2,0,205,63,63,50.0,22,5.0,2282,2757,82.8,38385,12600,1109,1202,92.3,977,1109,88.1,152,328,46.3,3,4.1,3.6,-1.1,41,214,44,12,223,22,5.0,98,19.6,84,4,4,4,0,2,10,2.0,8,0,2,0,0,0,22,5.0,66,42,27,21,18,38,78,48.7,40,51,11,40,43,109,110,5,1531003.0,79612160.0,87%
Premier League,Sunderland,22,25.1,44.6,5,55,450,5.0,6,4,10,5,1,1,7,1,4.4,3.7,2.7,6.4,62,149,1.2,0.8,2.0,1.0,1.8,0.89,0.54,1.43,0.73,1.27,22,44.6,5.0,2708,284,892,1263,584,78,2707,49,23,46.9,23,46.9,1570,7843,3993,62,51,9,48,41,1664,149,1,5,5,450,5.0,4,0.8,17,12,76.5,2,2,1,2,40.0,1,0,1,0,100.0,22,25.1,5,450,90,100,5.0,55,81,34,20,21,25,1.6,6,4,2,0.4,4.4,5.3,-0.9,-0.17,22,5.0,6,50,12,24.0,10.0,2.4,0.1,0.42,15.5,0,1,1,4.4,3.7,0.07,1.6,1.3,22,5.0,7,1,0,46,46,4,88,41,49,1,1,0,159,93,86,52.0,22,5.0,1681,2162,77.8,30289,10338,754,845,89.2,722,842,85.7,176,369,47.7,4,2.7,2.2,1.3,35,137,26,11,149,22,5.0,89,17.8,57,13,4,8,4,3,11,2.2,8,0,0,1,2,0,22,5.0,93,49,43,34,16,46,66,69.7,20,48,18,30,41,134,167,3,270647.0,14073627.0,100%
Premier League,Tottenham,19,25.5,58.8,5,55,450,5.0,9,8,17,9,0,0,9,0,6.0,6.0,4.9,10.9,99,197,1.8,1.6,3.4,1.8,3.4,1.19,0.98,2.17,1.19,2.17,19,58.8,5.0,3211,373,1097,1366,779,144,3211,122,53,43.4,57,46.7,1787,10311,5138,99,66,22,95,35,2135,195,1,5,5,450,5.0,3,0.6,22,19,86.4,3,1,1,3,60.0,0,0,0,0,,19,25.5,5,450,90,100,5.0,55,84,33,22,15,23,2.0,10,3,7,1.4,6.0,5.9,0.1,0.01,19,5.0,9,58,20,34.5,11.6,4.0,0.16,0.45,14.2,1,0,0,6.0,6.0,0.11,3.0,3.0,19,5.0,9,0,0,63,45,8,121,24,54,0,0,0,209,67,81,45.3,19,5.0,2163,2633,82.1,40065,13436,854,947,90.2,1077,1194,90.2,203,401,50.6,8,4.9,3.8,3.1,43,178,39,12,197,19,5.0,102,20.4,70,12,7,8,3,2,16,3.2,11,1,2,1,0,1,19,5.0,94,54,36,42,16,38,72,52.8,34,43,11,32,24,118,117,5,2450185.0,127409613.0,60%
Premier League,West Ham,22,27.5,48.0,5,55,450,5.0,5,4,9,4,1,1,4,1,4.9,4.2,3.8,8.0,65,161,1.0,0.8,1.8,0.8,1.6,0.99,0.77,1.76,0.83,1.6,22,48.0,5.0,2845,336,998,1250,625,87,2844,102,40,39.2,45,44.1,1493,8350,4227,65,65,13,61,45,1861,159,2,5,5,450,5.0,13,2.6,23,10,43.5,1,0,4,1,20.0,0,0,0,0,,22,27.5,5,450,90,100,5.0,55,83,38,16,22,29,0.6,5,13,-8,-1.6,4.9,7.6,-2.6,-0.53,22,5.0,5,50,21,42.0,10.0,4.2,0.08,0.19,14.8,1,1,1,4.9,4.2,0.08,0.1,-0.2,22,5.0,4,1,0,46,41,5,91,29,37,1,0,0,174,83,85,49.4,22,5.0,1879,2303,81.6,32070,10912,868,947,91.7,778,870,89.4,161,334,48.2,4,3.8,3.4,0.2,42,135,34,12,161,22,5.0,92,18.4,65,11,8,4,4,0,8,1.6,6,1,0,0,1,0,22,5.0,61,37,30,23,8,26,53,49.1,27,50,18,32,29,90,147,2,1381962.0,71862035.0,79%
Premier League,Wolves,23,26.8,48.0,5,55,450,5.0,3,3,6,3,0,0,10,1,4.4,4.4,3.4,7.8,58,151,0.6,0.6,1.2,0.6,1.2,0.88,0.68,1.56,0.88,1.56,23,48.0,5.0,2889,323,977,1331,609,110,2889,64,30,46.9,30,46.9,1509,7613,3547,58,48,10,79,46,1800,149,2,5,5,450,5.0,12,2.4,20,8,40.0,0,0,5,0,0.0,0,0,0,0,,23,26.8,5,450,90,100,5.0,55,77,29,25,27,20,0.0,3,12,-9,-1.8,4.4,7.7,-3.3,-0.65,23,5.0,3,51,17,33.3,10.2,3.4,0.06,0.18,16.8,2,0,0,4.4,4.4,0.09,-1.4,-1.4,23,5.0,10,1,0,72,47,8,103,42,66,0,0,0,205,84,80,51.2,23,5.0,1814,2326,78.0,35201,11972,693,821,84.4,900,1036,86.9,196,391,50.1,3,3.4,3.1,-0.4,39,151,52,26,151,23,5.0,92,18.4,70,9,5,2,4,2,6,1.2,6,0,0,0,0,0,23,5.0,113,66,58,40,15,57,102,55.9,45,50,18,32,42,155,125,5,917442.0,47706984.0,96%
La Liga,Alavés,22,27.9,48.6,5,55,450,5.0,4,1,5,2,2,2,9,0,4.3,2.8,1.8,4.6,56,143,0.8,0.2,1.0,0.4,0.6,0.87,0.37,1.24,0.55,0.92,22,48.6,5.0,2898,266,862,1426,639,59,2896,100,35,35.0,50,50.0,1433,6816,3170,56,57,7,83,36,1749,142,1,5,5,450,5.0,5,1.0,20,15,75.0,2,1,2,1,20.0,0,0,0,0,,22,27.9,5,450,90,100,5.0,55,81,31,25,21,29,1.4,5,5,0,0.0,4.3,5.3,-1.0,-0.2,22,5.0,4,41,16,39.0,8.2,3.2,0.05,0.13,19.8,1,2,2,4.3,2.8,0.07,-0.3,-0.8,22,5.0,9,0,0,83,72,8,88,41,55,2,0,0,209,107,97,52.5,22,5.0,1761,2290,76.9,31161,12000,841,945,89.0,685,837,81.8,183,364,50.3,1,1.8,2.5,-0.8,27,157,22,13,143,22,5.0,77,15.4,55,5,6,4,5,2,8,1.6,5,0,0,0,3,0,22,5.0,93,55,37,49,7,39,79,49.4,40,60,17,43,41,134,143,4,173846.0,9040000.0,100%
La Liga,Athletic Club,22,27.7,50.0,5,55,450,5.0,5,1,6,3,2,2,9,2,7.0,5.4,3.8,9.3,88,203,1.0,0.2,1.2,0.6,0.8,1.4,0.77,2.17,1.08,1.85,22,50.0,5.0,2947,231,779,1437,765,122,2945,106,45,42.5,51,48.1,1451,8549,4434,88,62,24,111,48,1815,203,1,5,5,450,5.0,6,1.2,16,11,62.5,3,0,2,1,20.0,0,0,0,0,,22,27.7,5,450,90,100,5.0,55,81,29,25,18,33,1.8,6,6,0,0.0,7.0,3.9,3.1,0.63,22,5.0,5,61,19,31.1,12.2,3.8,0.05,0.16,18.7,0,2,2,7.0,5.4,0.09,-2.0,-2.4,22,5.0,9,2,0,60,63,5,116,40,46,2,0,1,225,59,70,45.7,22,5.0,1829,2348,77.9,32569,11657,782,901,86.8,814,961,84.7,186,360,51.7,1,3.8,4.4,-2.8,44,161,45,12,203,22,5.0,105,21.0,74,12,6,5,6,2,10,2.0,4,1,1,1,2,1,22,5.0,74,46,27,33,14,40,82,48.8,42,60,10,50,40,114,93,3,1150962.0,59850000.0,83%
La Liga,Atlético Madrid,21,27.6,59.2,5,55,450,5.0,6,3,9,6,0,1,8,1,7.1,6.3,4.5,10.9,110,274,1.2,0.6,1.8,1.2,1.8,1.41,0.91,2.32,1.27,2.18,21,59.2,5.0,3584,273,918,1659,1038,138,3583,93,38,40.9,44,47.3,2119,10699,5837,110,85,26,66,24,2619,274,1,5,5,450,5.0,5,1.0,13,8,69.2,1,3,1,1,20.0,1,1,0,0,0.0,21,27.6,5,450,90,100,5.0,55,81,31,25,20,35,1.2,6,5,1,0.2,7.1,4.4,2.7,0.53,21,5.0,6,62,25,40.3,12.4,5.0,0.1,0.24,17.8,2,0,1,7.1,6.3,0.1,-1.1,-0.3,21,5.0,8,1,0,60,55,7,117,34,39,0,1,0,222,71,85,45.5,21,5.0,2642,3113,84.9,46791,14775,1165,1270,91.7,1184,1307,90.6,243,407,59.7,3,4.5,5.5,-1.5,46,237,66,14,274,21,5.0,115,23.0,85,8,12,3,5,2,10,2.0,5,0,2,2,1,0,21,5.0,71,39,34,28,9,38,74,51.4,36,37,6,31,34,105,84,2,2078173.0,108065000.0,67%
La Liga,Barcelona,22,24.9,69.6,5,55,450,5.0,15,11,26,14,1,1,5,0,11.6,10.9,9.4,20.2,135,281,3.0,2.2,5.2,2.8,5.0,2.33,1.87,4.2,2.17,4.04,22,69.6,5.0,3991,231,870,1936,1223,179,3990,123,49,39.8,65,52.8,2479,12191,6693,135,93,46,79,36,2975,280,1,5,5,450,5.0,3,0.6,15,12,86.7,4,1,0,3,60.0,1,1,0,0,0.0,22,24.9,5,450,90,100,5.0,55,79,31,24,24,32,2.6,16,3,13,2.6,11.6,4.3,7.4,1.48,22,5.0,15,101,37,36.6,20.2,7.4,0.14,0.38,18.3,4,1,1,11.6,10.9,0.11,3.4,3.1,22,5.0,5,0,0,51,57,12,62,35,46,1,1,0,213,68,39,63.6,22,5.0,2988,3393,88.1,50615,16598,1383,1501,92.1,1391,1529,91.0,178,268,66.4,11,9.4,9.8,1.6,79,344,65,7,281,22,5.0,190,38.0,149,11,11,10,6,3,28,5.6,24,1,1,1,1,0,22,5.0,73,46,32,32,9,34,58,58.6,24,46,5,41,35,108,98,0,4196538.0,218220000.0,33%
La Liga,Betis,25,27.9,50.2,6,66,540,6.0,8,7,15,8,0,0,11,0,9.1,9.1,7.5,16.6,106,226,1.33,1.17,2.5,1.33,2.5,1.51,1.26,2.77,1.51,2.77,25,50.2,6.0,3831,366,1268,1665,935,145,3831,122,49,40.2,47,38.5,2222,11118,5645,106,89,27,102,59,2558,223,2,6,6,540,6.0,7,1.17,25,19,72.0,2,3,1,1,16.7,0,0,0,0,,25,27.9,6,540,90,100,6.0,66,83,41,25,18,42,1.5,9,7,2,0.33,9.1,5.3,3.7,0.62,25,6.0,8,93,27,29.0,15.5,4.5,0.09,0.3,17.5,2,0,0,9.1,9.1,0.1,-1.1,-1.1,25,6.0,11,0,0,61,92,8,95,57,62,0,0,1,273,80,70,53.3,25,6.0,2575,3076,83.7,43910,15029,1209,1317,91.8,1003,1148,87.4,256,425,60.2,7,7.5,6.3,-0.5,75,194,56,13,226,25,6.0,168,28.0,130,10,14,6,2,6,15,2.5,11,1,1,2,0,0,25,6.0,112,62,51,44,17,53,108,49.1,55,58,14,44,57,169,186,5,1042308.0,54200000.0,79%
La Liga,Celta Vigo,23,25.9,55.2,6,66,540,6.0,5,3,8,4,1,1,9,0,6.6,5.9,5.1,10.9,123,320,0.83,0.5,1.33,0.67,1.17,1.1,0.85,1.95,0.98,1.82,23,55.2,6.0,4127,352,1108,2040,1001,148,4126,97,35,36.1,54,55.7,2227,10856,6104,123,68,33,75,46,2980,319,1,6,6,540,6.0,7,1.17,24,17,70.8,0,5,1,0,0.0,0,0,0,0,,23,25.9,6,540,90,100,6.0,66,79,36,30,24,42,0.83,5,7,-2,-0.33,6.6,5.2,1.4,0.24,23,6.0,5,72,23,31.9,12.0,3.83,0.06,0.17,18.8,1,1,1,6.6,5.9,0.08,-1.6,-1.9,23,6.0,9,0,0,68,59,8,110,40,60,1,0,0,234,42,46,47.7,23,6.0,2991,3525,84.9,52720,18068,1246,1351,92.2,1454,1599,90.9,231,415,55.7,3,5.1,6.0,-2.1,56,274,61,10,320,23,6.0,130,21.67,104,11,5,6,2,2,9,1.5,4,1,0,3,1,0,23,6.0,98,60,38,41,19,46,82,56.1,36,49,15,34,40,138,137,5,504615.0,26240000.0,95%
La Liga,Elche,25,27.3,56.8,5,55,450,5.0,7,5,12,7,0,0,9,0,4.8,4.8,3.7,8.6,82,188,1.4,1.0,2.4,1.4,2.4,0.96,0.75,1.71,0.96,1.71,25,56.8,5.0,3325,266,1006,1659,690,83,3325,76,33,43.4,36,47.4,1918,9537,4854,82,55,18,84,53,2346,187,2,5,5,450,5.0,4,0.8,18,14,77.8,2,3,0,2,40.0,0,0,0,0,,25,27.3,5,450,90,100,5.0,55,83,30,25,16,34,1.8,7,4,3,0.6,4.8,5.8,-1.0,-0.2,25,5.0,7,48,16,33.3,9.6,3.2,0.15,0.44,17.3,1,0,0,4.8,4.8,0.1,2.2,2.2,25,5.0,9,0,0,63,79,6,69,48,49,0,0,0,211,44,59,42.7,25,5.0,2383,2791,85.4,38691,14088,1239,1325,93.5,903,1003,90.0,174,330,52.7,5,3.7,3.5,1.3,39,178,34,11,188,25,5.0,86,17.2,61,9,6,3,5,2,12,2.4,7,1,3,0,1,0,25,5.0,88,49,45,35,8,40,68,58.8,28,36,14,22,48,136,107,5,252308.0,13120000.0,100%
La Liga,Espanyol,21,27.7,38.0,5,55,450,5.0,8,5,13,6,2,2,9,1,7.6,6.0,5.8,11.8,73,125,1.6,1.0,2.6,1.2,2.2,1.52,1.16,2.68,1.21,2.36,21,38.0,5.0,2391,332,892,1043,492,64,2389,74,29,39.2,37,50.0,1313,6682,3427,73,50,12,70,42,1417,122,1,5,5,450,5.0,7,1.4,29,22,79.3,3,1,1,1,20.0,1,1,0,0,0.0,21,27.7,5,450,90,100,5.0,55,80,29,25,19,35,2.0,8,7,1,0.2,7.6,6.9,0.7,0.15,21,5.0,8,48,14,29.2,9.6,2.8,0.13,0.43,20.0,2,2,2,7.6,6.0,0.13,0.4,0.0,21,5.0,9,1,0,74,64,3,77,26,53,2,1,0,182,59,90,39.6,21,5.0,1428,1856,76.9,24873,9899,652,741,88.0,601,710,84.6,135,317,42.6,5,5.8,4.9,-0.8,40,98,27,15,125,21,5.0,89,17.8,61,10,5,2,11,0,16,3.2,12,1,0,0,3,0,21,5.0,79,53,46,24,9,44,86,51.2,42,54,21,33,26,105,128,1,180769.0,9400000.0,94%
La Liga,Getafe,21,27.6,36.4,5,55,450,5.0,6,6,12,6,0,0,10,0,3.8,3.8,2.7,6.6,39,112,1.2,1.2,2.4,1.2,2.4,0.77,0.55,1.31,0.77,1.31,21,36.4,5.0,2206,249,725,977,530,74,2206,82,33,40.2,39,47.6,921,4687,2140,39,25,13,90,52,1130,110,1,5,5,450,5.0,7,1.4,18,12,61.1,3,0,2,2,40.0,0,0,0,0,,21,27.6,5,450,90,100,5.0,55,83,40,15,24,27,1.8,6,7,-1,-0.2,3.8,4.6,-0.8,-0.15,21,5.0,6,43,15,34.9,8.6,3.0,0.14,0.4,19.0,2,0,0,3.8,3.8,0.09,2.2,2.2,21,5.0,10,0,0,76,68,8,66,38,71,0,0,1,181,44,73,37.6,21,5.0,1142,1600,71.4,21280,8277,524,605,86.6,441,552,79.9,148,352,42.0,6,2.7,2.4,3.3,27,104,14,4,112,21,5.0,78,15.6,50,12,5,6,4,1,12,2.4,6,2,2,1,1,0,21,5.0,91,71,48,31,12,58,94,61.7,36,62,12,50,38,129,140,1,313846.0,16320000.0,95%
La Liga,Girona,26,27.2,45.4,5,55,450,5.0,2,2,4,2,0,0,10,3,3.8,3.8,3.2,7.0,84,172,0.4,0.4,0.8,0.4,0.8,0.76,0.65,1.4,0.76,1.4,26,45.4,5.0,2726,329,980,1188,583,94,2726,98,43,43.9,50,51.0,1763,9965,5108,84,61,18,63,46,1788,171,2,5,5,448,5.0,15,3.01,28,13,53.6,0,1,4,0,0.0,2,2,0,0,0.0,26,27.2,5,450,90,100,5.0,55,74,27,25,30,25,0.2,2,15,-13,-2.6,3.8,12.3,-8.6,-1.71,26,5.0,2,52,18,34.6,10.4,3.6,0.04,0.11,17.9,1,0,0,3.8,3.8,0.08,-1.8,-1.8,26,5.0,10,3,1,42,60,6,77,36,46,0,2,0,162,43,55,43.9,26,5.0,1814,2213,82.0,31985,10147,775,845,91.7,849,943,90.0,152,313,48.6,2,3.2,3.2,-1.2,39,121,31,4,172,26,5.0,89,17.8,62,7,6,9,5,0,3,0.6,2,0,1,0,0,0,26,5.0,78,46,45,27,6,32,67,47.8,35,43,17,26,36,114,105,7,557019.0,28965000.0,95%
