id_season,team_id,season_name,country,championship_name,team_code,team_logo,attacking_overall__played,attacking_overall__goals,attacking_overall__xg,attacking_overall__goals_vs_xg,attacking_overall__shots,attacking_overall__sot,attacking_overall__conv_pct,attacking_overall__xg_per_shot,attacking_set_pieces__goals,attacking_set_pieces__shots,attacking_set_pieces__xg,attacking_set_pieces__goal_pct,attacking_set_pieces__shot_pct,attacking_set_pieces__xg_pct,attacking_misc__touches_in_box,attacking_misc__hit_post,attacking_misc__offsides,attacking_misc__penalties__total,attacking_misc__penalties__goals,attacking_misc__free_kicks__total,attacking_misc__free_kicks__goals,attacking_misc__headers__total,attacking_misc__headers__goals,attacking_misc__fast_breaks__total,attacking_misc__fast_breaks__goals,passing__avg_poss,passing__all_passes__pct,passing__final_third_passes__successful,passing__final_third_passes__pct,passing__pass_direction__fwd,passing__pass_direction__bwd,passing__pass_direction__left,passing__pass_direction__right,passing__crosses__total,passing__crosses__successful,passing__crosses__pct,passing__through_balls,pressing__pressed_seqs,pressing__ppda,pressing__start_distance_m,pressing__total,pressing__high_turnovers__shot_ending,pressing__high_turnovers__goal_ending,pressing__high_turnovers__pct_end_in_shot,sequences__ten_plus_passes,sequences__direct_speed,sequences__passes_per_seq,sequences__sequence_time,sequences__build_ups__total,sequences__build_ups__goals,sequences__direct_attacks__total,sequences__direct_attacks__goals,misc.__subs_used,misc.__subs_goals,misc.__errors_lead_to_shot,misc.__errors_lead_to_goal,misc.__fouled,misc.__yellows,misc.__reds,misc.__pens_won,misc.__fouls,misc.__opp_yellows,misc.__opp_reds,misc.__pens_conceded,defending_overall__goals,defending_overall__xg,defending_overall__goals_vs_xg,defending_overall__shots,defending_overall__sot,defending_overall__conv_pct,defending_overall__xg_per_shot,defending_overall__shots_in_box_pct,defending_overall__goals_in_box_pct,defending_set_pieces__goals,defending_set_pieces__shots,defending_set_pieces__xg,defending_set_pieces__goal_pct,defending_set_pieces__shot_pct,defending_set_pieces__xg_pct,defending_defensive_actions__avg_poss,defending_defensive_actions__tackles,defending_defensive_actions__interceptions,defending_defensive_actions__recoveries,defending_defensive_actions__blocks,defending_defensive_actions__clearances,defending_defensive_actions__ground_duels_won,defending_defensive_actions__aerial_duels_won,defending_misc__touches_in_box,defending_misc__hit_post,defending_misc__offsides,defending_misc__penalties__total,defending_misc__penalties__goals,defending_misc__free_kicks__total,defending_misc__free_kicks__goals,defending_misc__headers__total,defending_misc__headers__goals,defending_misc__fast_breaks__total,defending_misc__fast_breaks__goals
5,131,2024/25,Italie,Serie A,Parma,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=5aosfavi55p40c65lkriqnqnl,3,0.33,1.09,-0.75,10.67,3.33,3.13,0.1,0.33,4.67,0.37,100.0,43.75,34.33,18.33,0.33,0.33,0.0,0.0,0.33,0.0,2.67,0.0,0.33,0.0,43.6,78.3,59.0,59.8,34.8,12.8,26.1,26.3,13.33,2.67,20.0,0.0,10.33,9.7,42.2,8.0,1.33,0.0,16.67,6.0,1.82,2.78,7.9,0.67,0.0,0.67,0.0,4.33,0.33,0.33,0.0,12.67,1.67,0.0,0.0,12.0,2.0,0.33,0.0,1.67,1.43,0.24,16.0,5.33,10.42,0.09,62.5,80.0,1.0,3.67,0.45,60.0,22.92,31.66,43.6,14,6,45,4,16,45.6,41.5,25.33,0.33,2.33,0.0,0.0,0.0,0.0,3.0,0.33,1.0,0.33
5,1065,2024/25,Italie,Serie A,Como,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=6uzfw7ahyxg4wrrfxo5u7qt0n,2,1.0,1.0,-0.01,16.0,4.0,6.25,0.06,0.5,4.0,0.22,50.0,25.0,21.9,31.0,0.5,0.0,0.0,0.0,0.5,0.5,2.0,0.0,1.0,0.0,63.8,86.7,75.0,70.8,27.6,13.2,28.0,31.2,8.0,2.0,25.0,3.5,11.5,6.3,49.1,13.0,2.0,0.0,15.38,12.0,1.61,4.05,10.86,2.5,0.0,1.5,0.0,5.0,0.0,0.0,0.0,12.5,3.0,0.0,0.0,16.5,3.5,0.0,0.0,0.5,0.68,-0.17,10.0,1.5,5.0,0.07,65.0,0.0,0.0,4.0,0.35,0.0,40.0,51.94,63.8,21,9,39,4,17,50.3,53.9,15.5,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
5,136,2024/25,Italie,Serie A,Udinese,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=dxq76zcvnokq07cszdx0i6kve,3,1.33,0.98,0.35,12.33,4.0,10.81,0.08,0.33,3.0,0.24,25.0,24.32,24.29,18.0,0.67,1.0,0.33,0.33,0.33,0.0,1.33,0.33,0.67,0.33,47.9,81.6,64.33,65.4,32.5,11.5,28.7,27.3,12.0,0.67,5.6,0.33,7.33,13.0,40.8,5.67,1.67,0.0,29.41,7.0,1.72,3.21,9.55,0.33,0.0,1.0,0.0,4.67,0.0,0.67,0.0,13.0,2.67,0.0,0.33,10.0,1.33,0.0,0.0,0.67,1.02,-0.35,12.33,3.0,5.41,0.08,64.86,100.0,0.33,5.33,0.38,50.0,43.24,37.84,47.9,11,4,36,3,38,46.1,51.3,22.67,0.33,1.67,0.0,0.0,0.33,0.0,3.0,0.0,0.0,0.0
5,2182,2024/25,Italie,Serie A,Sassuolo,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=6tuibxq39fdryu8ou06wcm0q3,3,1.0,0.95,0.05,8.67,3.67,11.54,0.11,0.33,1.67,0.3,33.33,19.23,31.28,17.67,0.33,0.67,0.33,0.33,0.33,0.0,1.0,0.0,1.67,0.0,45.6,84.4,61.33,66.2,29.5,13.9,27.6,29.0,6.33,2.0,31.6,0.67,12.0,14.3,44.2,7.0,0.67,0.0,9.52,10.67,1.49,4.04,11.67,2.33,0.0,2.33,0.0,5.0,0.33,1.0,0.33,12.67,3.0,0.33,0.33,16.0,2.0,0.0,0.33,1.67,1.76,-0.09,12.33,4.33,13.51,0.14,70.27,80.0,0.67,3.33,0.22,40.0,27.03,12.63,45.6,16,9,44,4,24,48.1,45.5,16.67,0.33,0.33,0.33,0.33,1.0,0.33,2.33,0.67,0.67,0.0
5,124,2024/25,Italie,Serie A,Cagliari,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=5rwlg5cfv1hu7yf0ek1zxpzy3,3,1.0,0.93,0.07,12.0,4.0,8.33,0.08,0.67,4.0,0.46,66.67,33.33,49.61,16.33,0.33,1.67,0.0,0.0,0.67,0.0,2.33,0.67,1.33,0.0,43.0,81.4,44.67,67.3,37.9,14.8,22.2,25.1,7.33,1.33,18.2,0.0,5.67,16.7,35.9,2.67,0.33,0.0,12.5,6.0,1.69,3.29,8.78,1.0,0.0,2.0,0.0,5.0,0.33,1.33,0.0,15.67,2.67,0.0,0.0,15.0,1.67,0.0,0.0,0.67,1.51,-0.84,13.67,4.0,4.88,0.11,68.29,100.0,0.33,4.33,0.59,50.0,31.71,38.91,43.0,14,6,39,5,34,49.0,50.0,24.33,0.33,2.33,0.0,0.0,0.33,0.0,2.67,0.33,0.0,0.0
5,135,2024/25,Italie,Serie A,Torino,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=7gnly6999wao1xarwct4p8fe9,3,0.33,0.87,-0.54,9.0,4.0,3.7,0.1,0.0,2.0,0.25,0.0,22.22,28.96,15.67,0.0,2.33,0.0,0.0,0.0,0.0,2.67,0.0,0.67,0.33,37.5,79.2,49.33,62.2,34.6,16.3,23.4,25.7,8.67,2.0,23.1,0.67,8.33,21.5,39.1,4.0,1.0,0.33,25.0,3.67,1.9,3.01,8.52,0.0,0.0,0.67,0.0,5.0,0.0,1.33,1.0,12.67,1.67,0.0,0.0,14.33,1.33,0.0,0.0,1.67,1.49,0.18,19.33,6.0,8.62,0.08,58.62,100.0,0.33,8.67,0.7,20.0,44.83,47.06,37.5,13,5,35,5,24,51.9,46.8,29.0,0.0,2.0,0.0,0.0,1.0,0.0,5.67,0.67,1.67,0.0
5,126,2024/25,Italie,Serie A,Verona,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=ap6blbxhq9elm62vw6tutzlwg,2,0.5,0.73,-0.23,10.5,3.5,4.76,0.07,0.5,2.5,0.23,100.0,23.81,30.38,12.5,1.0,1.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,33.6,76.1,38.5,56.2,40.6,14.8,22.5,22.0,5.5,0.0,0.0,2.0,10.0,19.9,34.5,3.0,1.0,0.0,33.33,3.5,1.8,2.74,7.82,0.5,0.0,0.5,0.0,5.0,0.0,1.0,1.0,8.5,1.0,0.0,0.0,16.5,1.5,0.0,0.0,2.5,2.43,0.07,18.0,5.0,13.89,0.14,61.11,100.0,1.0,5.0,0.68,40.0,27.78,27.91,33.6,21,10,40,6,25,49.7,34.5,24.5,0.5,1.5,0.0,0.0,0.5,0.0,3.0,1.0,0.5,0.0
5,123,2024/25,Italie,Serie A,Bologna,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=ej5er0oyngdw138yuumwqbyqt,3,0.33,0.62,-0.28,10.0,1.33,3.33,0.06,0.0,3.33,0.26,0.0,33.33,41.85,12.0,0.67,1.67,0.0,0.0,0.0,0.0,2.67,0.0,1.0,0.0,48.5,80.2,46.33,63.2,32.1,16.4,25.5,25.9,11.67,2.67,22.9,0.0,5.0,13.9,39.2,4.0,0.33,0.0,8.33,5.67,1.67,3.08,8.79,1.0,0.0,0.67,0.0,5.0,0.0,2.0,0.33,16.67,2.33,0.0,0.0,14.0,2.67,0.0,0.0,0.67,1.08,-0.42,13.67,3.0,4.88,0.08,63.41,100.0,0.0,3.0,0.14,0.0,21.95,12.96,48.5,14,6,46,4,20,51.6,51.4,25.67,1.67,1.0,0.0,0.0,0.0,0.0,2.33,0.0,1.67,0.0
5,2170,2024/25,Italie,Serie A,Pisa,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=bfztlrr6176xsdt2bmp0u1d2d,3,0.33,0.57,-0.24,10.0,2.33,3.33,0.06,0.0,2.33,0.12,0.0,23.33,21.14,14.33,0.0,1.67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.9,76.2,55.67,65.0,41.3,14.1,23.9,20.7,12.33,2.33,18.9,1.33,6.33,14.3,38.4,3.33,1.33,0.0,40.0,3.67,1.94,2.65,7.12,1.0,0.0,0.67,0.0,5.0,0.0,1.0,0.0,10.33,1.0,0.0,0.0,11.67,1.67,0.0,0.0,1.0,1.23,-0.23,14.67,4.67,6.82,0.08,61.36,100.0,0.0,4.67,0.27,0.0,31.82,21.96,38.9,18,8,48,4,31,47.2,57.3,34.0,0.33,0.67,0.0,0.0,0.33,0.0,2.67,0.0,0.33,0.0
5,990,2024/25,Italie,Serie A,Genoa,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4kumqzwifv478caxed8zywlh3,2,0.0,0.53,-0.53,7.5,1.5,0.0,0.07,0.0,1.5,0.05,0.0,20.0,9.7,10.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,51.4,75.3,42.5,54.1,38.3,13.8,24.7,23.2,9.0,0.0,0.0,0.5,10.0,9.1,43.4,5.5,0.5,0.0,9.09,8.0,1.49,2.9,7.04,0.5,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.5,1.5,0.0,0.0,14.0,2.5,0.0,0.0,0.5,0.7,-0.2,10.0,1.5,5.0,0.07,65.0,100.0,0.5,2.0,0.11,100.0,20.0,15.5,51.4,22,6,45,5,22,54.0,49.3,18.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0
5,130,2024/25,Italie,Serie A,Lecce,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=bi1fxjrncd0ram0oi7ja1jyuo,3,0.33,0.38,-0.04,8.67,1.67,3.85,0.04,0.0,2.67,0.13,0.0,30.77,35.53,17.67,0.33,1.33,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,43.3,79.1,79.67,67.3,39.1,14.1,22.8,24.1,14.33,2.67,18.6,0.67,12.0,14.6,43.4,6.0,0.0,0.0,0.0,5.0,1.94,2.83,7.23,0.67,0.0,0.33,0.0,5.0,0.33,1.0,0.67,11.67,1.33,0.0,0.0,9.67,0.67,0.0,0.0,2.0,1.49,0.51,12.67,5.33,15.79,0.12,68.42,83.33,0.67,3.33,0.34,33.33,26.32,23.1,43.3,15,7,38,3,22,45.0,52.4,25.0,0.33,2.33,0.0,0.0,0.67,0.0,3.0,0.67,1.33,0.0
